Claim_ID,Food_ID,Receiver_ID,Status,Timestamp,Weekday,Hour,Month,Days_Since_Claim,Status_Code,Food_Name,Quantity,Expiry_Date,Provider_ID,Provider_Type,Location,Food_Type,Meal_Type,Days_To_Expiry,Is_Expired,Meal_Type_Code,Food_Type_Code,Name,Type,Address,City,Contact,Type_Code,City_Name_Length,Address_Length,Name_Receiver,Type_Receiver,City_Receiver,Contact_Receiver,Type_Code_Receiver,City_Name_Length_Receiver,Contact_Length
562,326,629,Pending,2025-03-01 09:12:00,Saturday,9,March,165,2,Soup,25,2025-03-29,407,Restaurant,North Charlesside,Vegan,Dinner,-138,True,1,1,Douglas And Sons,Restaurant,"6331 Kathleen Hill Apt. 153
Johntown, ND 42493",North Charlesside,883611-4618x987,2,17,46,Andrea Hansen,Ngo,Lake Mary,4075255651x8151,2,9,15
563,622,371,Cancelled,2025-03-02 21:06:00,Sunday,21,March,164,0,Fish,17,2025-03-24,857,Supermarket,Jordanborough,Vegan,Snacks,-143,True,3,1,Holmes-Schaefer,Supermarket,"61354 Tina Cliff
Sandershaven, UT 60062",Jordanborough,759-916-3267x89739,3,13,39,William Frederick,Ngo,Port Dean,001-228-551-9866,2,9,16
564,947,203,Cancelled,2025-03-06 13:30:00,Thursday,13,March,160,0,Bread,29,2025-03-19,176,Restaurant,East John,Vegetarian,Breakfast,-148,True,0,2,Allen-Mccullough,Restaurant,"3715 White Gardens Apt. 568
South Sarah, AK 76176",East John,8921994982,2,9,49,Vincent Matthews,Shelter,Allenmouth,0335998576,3,10,10
565,801,473,Completed,2025-03-12 04:40:00,Wednesday,4,March,154,1,Chicken,50,2025-03-18,609,Restaurant,South Christopherborough,Vegan,Lunch,-149,True,2,1,Torres-Dunlap,Restaurant,"Unit 1623 Box 5952
DPO AA 55518",South Christopherborough,0573421300x473,2,24,31,Justin Powell,Shelter,Port Sarah,001-823-112-3947x46965,3,10,22
566,320,68,Cancelled,2025-03-13 01:43:00,Thursday,1,March,153,0,Vegetables,26,2025-03-20,484,Restaurant,North Douglasfurt,Vegetarian,Lunch,-147,True,2,2,Nelson-White,Restaurant,"413 Atkinson Lodge
South Michael, WY 43133",North Douglasfurt,001-558-380-9342x873,2,17,42,Wesley Thompson,Charity,Edwardburgh,+1-901-255-2891x97537,0,11,21
567,924,974,Cancelled,2025-03-10 23:22:00,Monday,23,March,156,0,Fish,3,2025-03-20,764,Restaurant,New Travisshire,Vegetarian,Dinner,-147,True,1,2,"Villegas, Chen And Campos",Restaurant,"5698 Trevor Ridges
Samanthaburgh, VT 05005",New Travisshire,619661-4594x325,2,15,42,Mark Miller,Ngo,North Joshua,0113611154x694,2,12,14
568,852,400,Completed,2025-03-04 02:45:00,Tuesday,2,March,162,1,Vegetables,49,2025-03-20,363,Catering Service,East Brittanyland,Non-vegetarian,Snacks,-147,True,3,0,Henry-Terry,Catering Service,"94883 Silva Plaza Apt. 966
North Ericborough, WY 57244",East Brittanyland,205168-6653,0,17,54,John Byrd,Shelter,West Randall,219313-6702x212,3,12,15
569,59,401,Pending,2025-03-02 15:48:00,Sunday,15,March,164,2,Vegetables,38,2025-03-22,251,Restaurant,East Terrancemouth,Vegan,Snacks,-145,True,3,1,Carter-Jones,Restaurant,"26720 Candace Inlet Suite 052
Hendersonton, MA 30678",East Terrancemouth,892-412-5796,2,18,52,Leslie Acevedo,Charity,Lake Matthew,028737-3556x89803,0,12,17
570,849,835,Completed,2025-03-09 03:28:00,Sunday,3,March,157,1,Pasta,29,2025-03-21,563,Grocery Store,East Angela,Vegan,Breakfast,-146,True,0,1,Daniels-Kim,Grocery Store,"002 Donald Glen Suite 515
Edwardschester, OR 44523",East Angela,7876213654x1971,1,11,50,Jennifer Wright,Shelter,Lauratown,257556-3261x76228,3,9,17
571,408,789,Completed,2025-03-03 06:09:00,Monday,6,March,163,1,Soup,42,2025-03-24,391,Supermarket,South Jerryside,Non-vegetarian,Breakfast,-143,True,0,0,Lambert Ltd,Supermarket,"10860 Jones Fields
North Nicholasmouth, MI 89187",South Jerryside,3515425864x527,3,15,48,Laura Robertson,Ngo,Hansonfurt,616-851-6533x67759,2,10,18
572,622,542,Completed,2025-03-17 23:13:00,Monday,23,March,149,1,Fish,17,2025-03-24,857,Supermarket,Jordanborough,Vegan,Snacks,-143,True,3,1,Holmes-Schaefer,Supermarket,"61354 Tina Cliff
Sandershaven, UT 60062",Jordanborough,759-916-3267x89739,3,13,39,Savannah Neal,Individual,Ashleeside,750257-4736x9555,1,10,16
573,229,505,Completed,2025-03-12 15:46:00,Wednesday,15,March,154,1,Pasta,26,2025-03-22,210,Grocery Store,Paulmouth,Non-vegetarian,Dinner,-145,True,1,0,Jones-Miller,Grocery Store,"8892 Patrick Shoals
Tristanfort, OH 00576",Paulmouth,028-684-5516x43547,1,9,41,Alexandra Owens,Ngo,Bradleyland,9279961259,2,11,10
574,438,342,Completed,2025-03-04 02:02:00,Tuesday,2,March,162,1,Dairy,46,2025-03-20,84,Restaurant,Marthaside,Vegetarian,Breakfast,-147,True,0,2,Atkins Group,Restaurant,"2205 Sharp Junction Suite 771
Drakefurt, KY 14437",Marthaside,+1-318-669-6985x63710,2,10,49,Kristina Vargas,Charity,Lake Rebeccaton,3647796707x066,0,15,14
575,636,413,Cancelled,2025-03-01 23:06:00,Saturday,23,March,165,0,Fish,11,2025-03-25,687,Catering Service,North James,Non-vegetarian,Lunch,-142,True,2,0,Mcdonald-Howell,Catering Service,"93955 Mann Pines
Port Stevenbury, PA 67605",North James,504-183-2400x84016,0,11,42,Dennis Schultz,Ngo,New Natalieland,348049-0216,2,15,11
576,58,341,Completed,2025-03-17 02:11:00,Monday,2,March,149,1,Pasta,39,2025-03-28,270,Catering Service,Cunninghambury,Vegan,Lunch,-139,True,2,1,Harrison-Wilson,Catering Service,"904 Christopher Station
Lake Patriciaborough, AR 56947",Cunninghambury,2694752515,0,14,54,Anna Buckley,Individual,Murphyfort,4212819097x013,1,10,14
577,486,412,Cancelled,2025-03-16 21:29:00,Sunday,21,March,150,0,Chicken,9,2025-03-25,550,Catering Service,Timothychester,Vegan,Snacks,-142,True,3,1,"Phelps, Graham And Hayes",Catering Service,"59138 Sherman Light Apt. 256
Rossside, ND 89271",Timothychester,512814-0594x96653,0,14,47,David Carney,Ngo,Port Dianemouth,001-710-732-1565x428,2,15,20
578,674,368,Pending,2025-03-17 06:50:00,Monday,6,March,149,2,Vegetables,34,2025-03-17,518,Grocery Store,Anneville,Vegetarian,Lunch,-150,True,2,2,"Hill, Davis And Stewart",Grocery Store,"6315 Jonathan Views Suite 276
Jerryhaven, TX 90986",Anneville,+1-608-953-5542x841,1,9,50,Debra Murray,Ngo,Duncanchester,566-832-5437,2,13,12
579,559,342,Completed,2025-03-19 11:30:00,Wednesday,11,March,147,1,Salad,18,2025-03-22,814,Grocery Store,Allenborough,Vegan,Dinner,-145,True,1,1,"Scott, Lopez And Baldwin",Grocery Store,"335 Mark Center
Grantport, HI 41240",Allenborough,001-590-644-2836,1,12,35,Kristina Vargas,Charity,Lake Rebeccaton,3647796707x066,0,15,14
580,508,704,Pending,2025-03-01 04:45:00,Saturday,4,March,165,2,Dairy,42,2025-03-18,176,Restaurant,East John,Vegan,Lunch,-149,True,2,1,Allen-Mccullough,Restaurant,"3715 White Gardens Apt. 568
South Sarah, AK 76176",East John,8921994982,2,9,49,Jason Lowe,Ngo,Sarahside,0631150253,2,9,10
581,734,706,Cancelled,2025-03-09 10:35:00,Sunday,10,March,157,0,Vegetables,5,2025-03-27,125,Supermarket,Lake April,Non-vegetarian,Lunch,-140,True,2,0,Brown-Grimes,Supermarket,"71570 Jason Spurs Apt. 697
Melissaton, ID 56125",Lake April,492-029-0285x3479,3,10,47,Shannon Jensen,Shelter,Lake Kevinport,001-378-570-1120x234,3,14,20
582,284,990,Completed,2025-03-03 06:53:00,Monday,6,March,163,1,Vegetables,36,2025-03-27,161,Supermarket,Perezport,Vegetarian,Breakfast,-140,True,0,2,Campbell Llc,Supermarket,"8423 Karen Trace Apt. 648
Johnland, IA 21810",Perezport,001-211-446-3315x74760,3,9,44,Patricia Hardy,Shelter,Thomasport,0766873532x03467,3,10,16
583,925,144,Pending,2025-03-03 01:06:00,Monday,1,March,163,2,Salad,12,2025-03-26,665,Catering Service,West Billborough,Non-vegetarian,Lunch,-141,True,2,0,Ortega-Webb,Catering Service,"62621 Mikayla Hollow Suite 797
Melendezview, ME 58412",West Billborough,001-646-036-9173x42885,0,16,53,Jennifer Nelson,Individual,North Paul,613802-7241x644,1,10,15
584,705,968,Cancelled,2025-03-01 12:04:00,Saturday,12,March,165,0,Fruits,39,2025-03-30,199,Catering Service,Christinamouth,Non-vegetarian,Breakfast,-137,True,0,0,"Clark, Evans And Navarro",Catering Service,"1567 Rice Route
Mcbrideton, SD 00586",Christinamouth,+1-260-408-7633x914,0,14,36,Mr. Joseph Herring,Individual,Mariefurt,8390442094,1,9,10
585,373,926,Completed,2025-03-19 13:20:00,Wednesday,13,March,147,1,Rice,39,2025-03-21,252,Grocery Store,Phillipsfort,Non-vegetarian,Lunch,-146,True,2,0,Blair Llc,Grocery Store,"084 Alejandro Ports Apt. 820
Sarahton, LA 54906",Phillipsfort,213522-3298x866,1,12,47,Kimberly Ware,Individual,East Sheriton,001-078-266-0266,1,13,16
586,970,281,Completed,2025-03-20 06:59:00,Thursday,6,March,146,1,Fruits,26,2025-03-20,62,Grocery Store,Marymouth,Vegetarian,Breakfast,-147,True,0,2,"Mitchell, Campbell And Jones",Grocery Store,"760 Hall Dam
Jenniferstad, MI 28752",Marymouth,001-356-024-1560x512,1,9,35,Mrs. Kristin Adams Dds,Charity,Lake Christychester,073-764-3235,0,19,12
587,560,637,Pending,2025-03-10 01:27:00,Monday,1,March,156,2,Fruits,41,2025-03-18,850,Grocery Store,North Stevenbury,Non-vegetarian,Snacks,-149,True,3,0,"Cooper, Osborn And Clark",Grocery Store,"8962 Robinson Greens Suite 631
Pricechester, LA 52710",North Stevenbury,001-548-930-4392x6738,1,16,53,Benjamin Soto,Ngo,West Garretthaven,8693958395,2,17,10
588,92,640,Cancelled,2025-03-12 05:36:00,Wednesday,5,March,154,0,Chicken,42,2025-03-20,752,Grocery Store,East Heatherport,Vegetarian,Breakfast,-147,True,0,2,Butler-Richardson,Grocery Store,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616,1,16,51,Joseph Smith,Ngo,Anthonystad,716-698-3766x7391,2,11,17
589,619,90,Cancelled,2025-03-13 23:44:00,Thursday,23,March,153,0,Pasta,46,2025-03-29,725,Grocery Store,New Evanport,Vegan,Snacks,-138,True,3,1,"Nguyen, Chan And Brown",Grocery Store,"6755 Lindsay Port
Allenland, LA 52111",New Evanport,747-692-4848x020,1,12,37,Alvin West,Shelter,Kellybury,417314-8724,3,9,11
590,505,4,Cancelled,2025-03-17 08:39:00,Monday,8,March,149,0,Pasta,12,2025-03-22,494,Supermarket,New Denise,Vegetarian,Snacks,-145,True,3,2,"Anderson, Adams And Roberts",Supermarket,"Unit 8792 Box 5188
DPO AP 55807",New Denise,+1-941-120-2190x554,3,10,31,Erika Rose,Ngo,South Shaneville,8296491111,2,16,10
591,723,782,Completed,2025-03-20 06:00:00,Thursday,6,March,146,1,Pasta,2,2025-03-25,762,Restaurant,West Lucasville,Vegetarian,Breakfast,-142,True,0,2,Simmons Group,Restaurant,"86763 Johnson Ramp Suite 259
Adamberg, CT 79300",West Lucasville,0025035955x077,2,15,47,Timothy Burns,Charity,East Janetstad,262555-7560,0,14,11
592,319,832,Completed,2025-03-03 23:50:00,Monday,23,March,163,1,Chicken,47,2025-03-30,63,Supermarket,Mcclainfurt,Vegetarian,Snacks,-137,True,3,2,"Fuller, Vincent And Fernandez",Supermarket,"Unit 8327 Box 2560
DPO AP 34781",Mcclainfurt,268645-8829,3,11,31,Kylie Young,Shelter,Ginaview,9131186244,3,8,10
593,882,743,Cancelled,2025-03-05 23:53:00,Wednesday,23,March,161,0,Salad,43,2025-03-23,138,Grocery Store,North Sherrimouth,Vegan,Lunch,-144,True,2,1,"Jones, Rojas And Brown",Grocery Store,"3671 Hansen Loaf
Port Nicholas, VT 97420",North Sherrimouth,4905193490x03679,1,17,40,Nicholas Tucker,Charity,Port Samantha,290071-2070,0,13,11
594,555,14,Pending,2025-03-16 20:01:00,Sunday,20,March,150,2,Dairy,47,2025-03-20,371,Grocery Store,Solisburgh,Vegan,Breakfast,-147,True,0,1,"Montgomery, Dominguez And Hopkins",Grocery Store,"565 Davis Shoals
New James, ND 98971",Solisburgh,5753948230x121,1,10,36,Brian Fischer,Shelter,Burkeside,947-041-3246x326,3,9,16
595,172,861,Cancelled,2025-03-07 15:18:00,Friday,15,March,159,0,Rice,45,2025-03-28,826,Supermarket,Lake Karenfurt,Non-vegetarian,Breakfast,-139,True,0,0,"Rogers, Harmon And Gordon",Supermarket,"13984 Mann Ford Apt. 634
Port Johnside, AL 55278",Lake Karenfurt,421106-2871x5106,3,14,48,Ashley Clark,Ngo,Poolebury,5186226804x900,2,9,14
596,844,949,Cancelled,2025-03-13 04:06:00,Thursday,4,March,153,0,Fish,46,2025-03-29,495,Supermarket,Brownshire,Non-vegetarian,Dinner,-138,True,1,0,"Barker, Gibbs And Lopez",Supermarket,"518 Francis Estates Apt. 955
Gonzalezhaven, DE 36339",Brownshire,8977010648,3,10,52,Allison Pennington,Individual,North Lydiaberg,+1-586-713-6798,1,15,15
597,599,183,Pending,2025-03-13 05:49:00,Thursday,5,March,153,2,Fruits,19,2025-03-30,232,Supermarket,Muellermouth,Vegetarian,Lunch,-137,True,2,2,"Snyder, Caldwell And Campbell",Supermarket,"652 Williams Mount
Jonesstad, WI 51744",Muellermouth,001-204-401-6159x495,3,12,38,Nicole Walker,Individual,Thomasland,001-617-475-6913x02561,1,10,22
598,403,905,Completed,2025-03-04 04:55:00,Tuesday,4,March,162,1,Bread,25,2025-03-28,133,Catering Service,South Michaelberg,Non-vegetarian,Breakfast,-139,True,0,0,Baker Llc,Catering Service,"881 Thomas Valleys Apt. 842
South Danielleland, OR 09264",South Michaelberg,423-570-5106,0,17,56,Ann Odonnell,Charity,East Michael,926345-7660x29567,0,12,17
599,307,86,Pending,2025-03-19 18:33:00,Wednesday,18,March,147,2,Chicken,20,2025-03-20,384,Grocery Store,Jamesfurt,Non-vegetarian,Breakfast,-147,True,0,0,Rogers-Warren,Grocery Store,"408 Katelyn Bridge
Dayshire, LA 95554",Jamesfurt,001-439-195-6960,1,9,37,Jessica Grant,Charity,Smithshire,6011321809x716,0,10,14
600,910,492,Cancelled,2025-03-17 17:33:00,Monday,17,March,149,0,Salad,37,2025-03-19,533,Catering Service,Rogersmouth,Vegetarian,Breakfast,-148,True,0,2,"Daniel, Schroeder And Morse",Catering Service,"71684 Campbell Stravenue
Garrettside, HI 68372",Rogersmouth,+1-753-153-8390x0816,0,11,46,Julie Lewis,Ngo,South Steven,557352-3497x4606,2,12,16
601,964,458,Completed,2025-03-21 03:54:00,Friday,3,March,145,1,Rice,46,2025-03-25,192,Catering Service,Leslieville,Vegan,Dinner,-142,True,1,1,"Hunter, Ballard And Caldwell",Catering Service,"60550 Fleming Branch Suite 560
Jessicashire, UT 62403",Leslieville,001-594-592-2116x9925,0,11,53,Michael Vargas,Charity,East Andrewhaven,932466-1933x7047,0,16,16
602,165,997,Cancelled,2025-03-19 07:08:00,Wednesday,7,March,147,0,Bread,22,2025-03-28,90,Supermarket,Lake Kristentown,Vegetarian,Lunch,-139,True,2,2,Miller Group,Supermarket,"8851 Powell Cliffs Apt. 635
South Michael, MO 83778",Lake Kristentown,001-311-806-0098x37361,3,16,51,Amanda Cain,Ngo,New Steven,+1-001-491-5601x5316,2,10,20
603,920,766,Pending,2025-03-11 07:49:00,Tuesday,7,March,155,2,Soup,2,2025-03-19,691,Restaurant,Youngchester,Vegetarian,Snacks,-148,True,3,2,"Obrien, King And Robinson",Restaurant,"560 Diane Place
North Carla, SC 62821",Youngchester,+1-513-264-8229x419,2,12,37,John Reynolds,Shelter,Grahambury,001-062-085-9402x6875,3,10,21
604,522,737,Completed,2025-03-11 21:27:00,Tuesday,21,March,155,1,Rice,7,2025-03-22,783,Restaurant,Port Melanie,Vegetarian,Lunch,-145,True,2,2,Cooper Llc,Restaurant,"30047 Maldonado Mission Apt. 779
Lindamouth, CA 11952",Port Melanie,001-120-947-8177x14998,2,12,53,James Brown,Shelter,Lake Catherine,152508-8754x91151,3,14,17
605,727,786,Completed,2025-03-07 16:35:00,Friday,16,March,159,1,Chicken,3,2025-03-18,285,Restaurant,West Corey,Vegetarian,Lunch,-149,True,2,2,Sanchez-Fisher,Restaurant,"77514 Todd Creek Apt. 870
East Ashley, ND 47642",West Corey,9718036233x098,2,10,47,Robert Kim,Shelter,Port Gabrielleborough,513-156-7998x53487,3,21,18
606,912,192,Cancelled,2025-03-15 01:34:00,Saturday,1,March,151,0,Dairy,6,2025-03-28,334,Grocery Store,South Jillshire,Non-vegetarian,Breakfast,-139,True,0,0,Cox-Mcintyre,Grocery Store,"85337 King Junction Suite 272
East Nicoleshire, ID 63161",South Jillshire,422450-8076,1,15,56,Rhonda King,Individual,Toddborough,367-958-5492,1,11,12
607,72,397,Cancelled,2025-03-12 00:38:00,Wednesday,0,March,154,0,Dairy,11,2025-03-24,293,Catering Service,Joneshaven,Vegan,Dinner,-143,True,1,1,Ibarra And Sons,Catering Service,"Unit 2034 Box 3584
DPO AE 66830",Joneshaven,855-385-3050x223,0,10,31,Mr. Robert Rivera Ii,Individual,Bergerport,+1-470-154-5478x4289,1,10,20
608,570,484,Cancelled,2025-03-08 05:26:00,Saturday,5,March,158,0,Vegetables,8,2025-03-16,659,Restaurant,East Lori,Non-vegetarian,Breakfast,-151,True,0,0,Callahan-Olsen,Restaurant,"Unit 8901 Box 2688
DPO AP 76819",East Lori,479-524-3396x53216,2,9,31,Mary Harrington,Shelter,Port Jason,773159-6013x005,3,10,15
609,200,227,Completed,2025-03-10 03:34:00,Monday,3,March,156,1,Bread,3,2025-03-24,794,Supermarket,Woodport,Non-vegetarian,Dinner,-143,True,1,0,"Coleman, Williams And Nichols",Supermarket,"7897 Jenna Spring Suite 591
Jordanport, MA 64286",Woodport,3124904832,3,8,48,Samuel Hodge,Ngo,Port Maria,302-463-7516,2,10,12
610,151,619,Cancelled,2025-03-14 15:18:00,Friday,15,March,152,0,Chicken,19,2025-03-23,902,Supermarket,Port Robertport,Vegetarian,Dinner,-144,True,1,2,Parsons Ltd,Supermarket,"13271 Michael Way Apt. 244
South Jennifer, AK 74009",Port Robertport,445-558-2787x92329,3,15,51,Taylor Estrada,Ngo,Nguyenview,001-351-556-5960x359,2,10,20
611,433,567,Pending,2025-03-08 05:41:00,Saturday,5,March,158,2,Dairy,50,2025-03-18,892,Grocery Store,Russellfurt,Vegetarian,Lunch,-149,True,2,2,Flores-Wade,Grocery Store,"43443 Campbell Highway
Ricetown, MA 95006",Russellfurt,525-492-4716,1,11,41,Peggy Knight,Shelter,North Michaelville,293-241-7469x5110,3,18,17
612,92,192,Completed,2025-03-13 21:16:00,Thursday,21,March,153,1,Chicken,42,2025-03-20,752,Grocery Store,East Heatherport,Vegetarian,Breakfast,-147,True,0,2,Butler-Richardson,Grocery Store,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616,1,16,51,Rhonda King,Individual,Toddborough,367-958-5492,1,11,12
613,764,482,Completed,2025-03-01 06:01:00,Saturday,6,March,165,1,Vegetables,21,2025-03-19,9,Supermarket,Tinamouth,Vegetarian,Breakfast,-148,True,0,2,Nguyen Inc,Supermarket,"169 Scott Keys Suite 000
East Michelle, HI 57025",Tinamouth,898-609-2609x844,3,9,48,Timothy Garrett,Ngo,Andersonview,9075323328,2,12,10
614,707,90,Pending,2025-03-14 13:47:00,Friday,13,March,152,2,Soup,29,2025-03-22,625,Grocery Store,East Lisa,Vegetarian,Dinner,-145,True,1,2,Whitney-Fields,Grocery Store,"643 Morgan Rapids Apt. 181
Lake Susan, RI 01256",East Lisa,399-479-4880x0272,1,9,47,Alvin West,Shelter,Kellybury,417314-8724,3,9,11
615,821,367,Completed,2025-03-05 20:37:00,Wednesday,20,March,161,1,Chicken,9,2025-03-24,167,Catering Service,Davidport,Non-vegetarian,Lunch,-143,True,2,0,Thompson-Turner,Catering Service,"995 Campbell Mount Suite 129
Graytown, MN 23216",Davidport,897-925-4252,0,9,47,Ricardo Roberts,Individual,West Matthewborough,371857-1738x24461,1,19,17
616,967,162,Pending,2025-03-12 16:05:00,Wednesday,16,March,154,2,Fruits,34,2025-03-16,357,Supermarket,Donnaborough,Vegan,Snacks,-151,True,3,1,Carey Plc,Supermarket,"77230 Nicole Row Suite 887
East Joshua, KS 15916",Donnaborough,001-734-038-0600x959,3,12,48,Douglas Baxter,Individual,Amandaville,+1-139-598-2308x18363,1,11,21
617,933,68,Cancelled,2025-03-05 14:23:00,Wednesday,14,March,161,0,Dairy,17,2025-03-30,478,Catering Service,Lake Regina,Non-vegetarian,Lunch,-137,True,2,0,"Lopez, Roach And Roach",Catering Service,"8319 Brandi Place Suite 155
Jamesbury, NC 87170",Lake Regina,001-785-448-3246x762,0,11,47,Wesley Thompson,Charity,Edwardburgh,+1-901-255-2891x97537,0,11,21
618,395,134,Pending,2025-03-02 03:19:00,Sunday,3,March,164,2,Vegetables,36,2025-03-28,717,Catering Service,Pamelaberg,Vegan,Lunch,-139,True,2,1,Shepherd And Sons,Catering Service,"533 Peters Locks Suite 995
West Mindyhaven, MS 87079",Pamelaberg,+1-508-027-9784,0,10,52,Emily Christian,Individual,Marcusberg,724629-2189x533,1,10,15
619,743,725,Cancelled,2025-03-20 07:40:00,Thursday,7,March,146,0,Chicken,46,2025-03-29,308,Catering Service,Brittanyside,Vegan,Breakfast,-138,True,0,1,Doyle Llc,Catering Service,"8157 Tammy Road
West Stephenchester, NC 16381",Brittanyside,0312154595,0,12,45,Edward Lopez,Ngo,New Matthewton,683-591-7229,2,14,12
620,207,618,Cancelled,2025-03-17 11:24:00,Monday,11,March,149,0,Salad,42,2025-03-23,523,Restaurant,Lake Lorrainefort,Vegetarian,Dinner,-144,True,1,2,"Roberts, Howard And Bender",Restaurant,"67885 Avila Crossroad Suite 550
Anthonymouth, WY 53169",Lake Lorrainefort,+1-414-385-0073x51267,2,17,54,Samuel Mendez,Individual,Andersonland,064431-0381,1,12,11
621,175,742,Pending,2025-03-19 10:26:00,Wednesday,10,March,147,2,Dairy,26,2025-03-30,465,Restaurant,Johnton,Vegetarian,Breakfast,-137,True,0,2,Terry Inc,Restaurant,"447 Peterson Shore
Ramirezchester, VA 69602",Johnton,280-723-4101x315,2,7,43,Matthew Webb,Charity,West David,001-998-341-9445x0465,0,10,21
622,949,963,Cancelled,2025-03-12 19:13:00,Wednesday,19,March,154,0,Pasta,15,2025-03-20,632,Supermarket,Davidville,Vegetarian,Breakfast,-147,True,0,2,"Oliver, Ross And Johnson",Supermarket,"24971 Stephanie Manors Suite 735
East Jessemouth, SD 28563",Davidville,001-179-898-4092,3,10,58,Victor Ward,Ngo,Johnhaven,628-048-2026x3385,2,9,17
623,400,737,Cancelled,2025-03-14 10:01:00,Friday,10,March,152,0,Rice,42,2025-03-29,897,Catering Service,Villastad,Vegan,Lunch,-138,True,2,1,Stephens-Braun,Catering Service,"657 Charles Streets
North Carolineberg, AR 77518",Villastad,001-744-282-3182,0,9,48,James Brown,Shelter,Lake Catherine,152508-8754x91151,3,14,17
624,502,524,Cancelled,2025-03-05 16:11:00,Wednesday,16,March,161,0,Dairy,40,2025-03-19,123,Grocery Store,East Meganfort,Vegan,Lunch,-148,True,2,1,Stephens-Stephens,Grocery Store,"794 Horne Track Apt. 542
East Mariaport, AK 95122",East Meganfort,+1-970-818-8098x124,1,14,49,Tiffany Rodriguez,Charity,Ramirezhaven,+1-976-624-2718x90881,0,12,21
625,416,69,Cancelled,2025-03-16 02:15:00,Sunday,2,March,150,0,Soup,49,2025-03-26,888,Supermarket,West Sharonview,Vegan,Dinner,-141,True,1,1,Schmidt-Alexander,Supermarket,"96966 Smith Expressway
Lauraburgh, MD 50475",West Sharonview,616029-0456x6126,3,15,43,Scott Brown,Ngo,East Dylan,302-197-9398x95559,2,10,18
626,823,576,Pending,2025-03-21 02:42:00,Friday,2,March,145,2,Chicken,27,2025-03-21,587,Restaurant,Lake George,Vegan,Lunch,-146,True,2,1,"Davis, Cruz And Schaefer",Restaurant,"6913 Duarte Points Apt. 445
Ramosside, IL 10904",Lake George,4142908031,2,11,47,Justin Lopez,Individual,East Stephenton,526153-8449x436,1,15,15
627,686,814,Cancelled,2025-03-15 01:36:00,Saturday,1,March,151,0,Salad,15,2025-03-28,707,Supermarket,Laurietown,Vegetarian,Dinner,-139,True,1,2,"Peterson, Lee And Moore",Supermarket,"439 Dana Vista
North Tracyton, TN 34903",Laurietown,710-623-8778x66342,3,10,39,Michael Petersen,Ngo,Maryside,+1-454-301-1932x97038,2,8,21
628,906,354,Pending,2025-03-17 09:31:00,Monday,9,March,149,2,Soup,17,2025-03-30,191,Grocery Store,Lake Jessicamouth,Vegan,Snacks,-137,True,3,1,Grant-Davis,Grocery Store,"6946 Shaffer Viaduct Apt. 909
Lisabury, LA 90232",Lake Jessicamouth,+1-672-949-7621x738,1,17,48,Kimberly Nelson,Charity,Lake Lesliemouth,009475-3945,0,16,11
